transaction_id,date,retailer_id,order_value_pkr,delivery_distance_km,is_default
txn_1958,2026-02-19,r_0089,36765.58,12.1,0
txn_1959,2026-02-19,r_0095,12743.26,13.6,0
txn_1960,2026-02-19,r_0105,30675.63,19.1,0
txn_1961,2026-02-19,r_0123,11743.57,2.3,0
txn_1962,2026-02-19,r_0133,35337.36,17.8,0
txn_1963,2026-02-19,r_0141,18676.65,2.9,1
txn_1964,2026-02-19,r_0169,67741.85,22.4,1
txn_1965,2026-02-19,r_0177,14591.83,21.3,0
txn_1966,2026-02-19,r_0188,47280.1,15.8,0
txn_1967,2026-02-19,r_0190,13952.09,13.6,1
txn_1968,2026-02-19,r_0205,10266.61,5.4,1
txn_1969,2026-02-19,r_0244,11234.79,18.8,1
txn_1970,2026-02-19,r_0270,16354.04,24.8,1
txn_1971,2026-02-19,r_0290,17802.57,16.5,0
txn_1972,2026-02-19,r_0297,14667.08,4.7,0
txn_1973,2026-02-19,r_0343,12286.89,23.1,0
txn_1974,2026-02-19,r_0348,18101.23,21.8,0
txn_1975,2026-02-19,r_0356,41255.15,6.0,1
txn_1976,2026-02-19,r_0365,12608.58,5.5,1
txn_1977,2026-02-19,r_0372,16503.48,20.1,0
txn_1978,2026-02-19,r_0378,60860.01,5.5,1
txn_1979,2026-02-19,r_0395,16989.87,21.1,0
txn_1980,2026-02-19,r_0399,19440.16,19.0,0
txn_1981,2026-02-19,r_0403,15605.66,18.0,1
txn_1982,2026-02-19,r_0412,57453.37,4.0,0
txn_1983,2026-02-19,r_0419,48411.14,13.4,1
txn_1984,2026-02-19,r_0443,32585.62,2.7,1
txn_1985,2026-02-19,r_0447,15045.21,10.8,1
txn_1986,2026-02-19,r_0457,29979.16,4.8,0
txn_1987,2026-02-19,r_0464,11727.64,8.1,0
txn_1988,2026-02-20,r_0044,22695.14,7.1,1
txn_1989,2026-02-20,r_0060,9916.51,18.2,0
txn_1990,2026-02-20,r_0112,53650.33,18.9,1
txn_1991,2026-02-20,r_0160,11187.13,18.3,0
txn_1992,2026-02-20,r_0182,64178.53,24.6,1
txn_1993,2026-02-20,r_0200,45022.21,23.7,1
txn_1994,2026-02-20,r_0226,19230.38,8.3,1
txn_1995,2026-02-20,r_0238,18008.15,18.6,0
txn_1996,2026-02-20,r_0263,28075.63,16.9,0
txn_1997,2026-02-20,r_0279,24365.75,22.1,0
txn_1998,2026-02-20,r_0308,20692.1,9.5,1
txn_1999,2026-02-20,r_0339,28922.88,13.2,1
txn_2000,2026-02-20,r_0366,20528.15,5.8,0
txn_2001,2026-02-20,r_0380,11007.66,2.7,1
txn_2002,2026-02-20,r_0405,44612.97,21.5,1
txn_2003,2026-02-20,r_0411,13173.79,19.0,0
txn_2004,2026-02-20,r_0428,13395.07,2.7,0
txn_2005,2026-02-20,r_0434,23437.92,7.0,1
txn_2006,2026-02-20,r_0439,44473.28,18.1,1
txn_2007,2026-02-20,r_0451,18136.28,3.2,0
txn_2008,2026-02-20,r_0456,39992.56,6.5,1
txn_2009,2026-02-20,r_0472,36407.49,17.0,1
txn_2010,2026-02-20,r_0488,16203.29,19.9,0
txn_2011,2026-02-20,r_0492,23579.95,6.3,0
txn_2012,2026-02-20,r_0496,34559.35,6.1,0
txn_2013,2026-02-21,r_0029,13633.86,23.8,0
txn_2014,2026-02-21,r_0097,12663.01,3.1,1
txn_2015,2026-02-21,r_0120,33571.77,17.4,1
txn_2016,2026-02-21,r_0122,20239.04,6.0,1
txn_2017,2026-02-21,r_0138,41845.47,7.8,0
txn_2018,2026-02-21,r_0149,27935.2,5.0,1
txn_2019,2026-02-21,r_0194,22176.56,13.7,0
txn_2020,2026-02-21,r_0195,19773.74,2.4,1
txn_2021,2026-02-21,r_0206,14503.21,18.2,1
txn_2022,2026-02-21,r_0224,35053.38,9.7,1
txn_2023,2026-02-21,r_0227,23309.3,10.8,0
txn_2024,2026-02-21,r_0238,20405.85,14.6,1
txn_2025,2026-02-21,r_0252,37991.52,19.7,0
txn_2026,2026-02-21,r_0258,47275.11,8.1,0
txn_2027,2026-02-21,r_0279,28417.51,7.7,0
txn_2028,2026-02-21,r_0292,29928.04,13.5,0
txn_2029,2026-02-21,r_0313,19076.35,24.2,0
txn_2030,2026-02-21,r_0336,26306.19,22.9,0
txn_2031,2026-02-21,r_0368,28348.39,20.6,0
txn_2032,2026-02-21,r_0369,13724.31,23.0,0
txn_2033,2026-02-21,r_0374,4663.85,13.5,0
txn_2034,2026-02-21,r_0419,49284.52,24.6,0
txn_2035,2026-02-21,r_0430,19122.31,2.2,0
txn_2036,2026-02-21,r_0447,18298.37,2.6,0
txn_2037,2026-02-21,r_0452,25129.85,7.3,0
txn_2038,2026-02-21,r_0468,12246.4,19.9,0
txn_2039,2026-02-21,r_0470,38009.48,24.5,1
txn_2040,2026-02-21,r_0482,11241.74,22.0,0
txn_2041,2026-02-21,r_0486,19585.31,14.2,0
txn_2042,2026-02-22,r_0008,17470.51,14.3,1
txn_2043,2026-02-22,r_0035,12726.46,17.8,0
txn_2044,2026-02-22,r_0043,9968.96,9.1,1
txn_2045,2026-02-22,r_0044,27383.05,22.5,1
txn_2046,2026-02-22,r_0078,19592.25,2.3,0
txn_2047,2026-02-22,r_0085,29348.65,12.6,0
txn_2048,2026-02-22,r_0122,26298.64,21.7,0
txn_2049,2026-02-22,r_0128,37502.36,12.2,0
txn_2050,2026-02-22,r_0149,26501.56,6.9,0
txn_2051,2026-02-22,r_0174,47428.68,3.4,1
txn_2052,2026-02-22,r_0199,26420.7,18.4,0
txn_2053,2026-02-22,r_0202,18643.18,4.9,0
txn_2054,2026-02-22,r_0247,20287.59,12.6,1
txn_2055,2026-02-22,r_0249,22514.65,15.6,1
txn_2056,2026-02-22,r_0299,16373.03,8.0,0
txn_2057,2026-02-22,r_0303,20303.67,6.9,0
txn_2058,2026-02-22,r_0328,21675.13,22.1,0
txn_2059,2026-02-22,r_0356,35299.68,5.5,1
txn_2060,2026-02-22,r_0370,20729.53,17.2,0
txn_2061,2026-02-22,r_0374,6628.63,2.6,0
txn_2062,2026-02-22,r_0387,17482.94,21.7,0
txn_2063,2026-02-22,r_0428,16964.22,12.9,0
txn_2064,2026-02-22,r_0467,30333.2,13.9,0
txn_2065,2026-02-22,r_0469,30073.3,19.6,0
txn_2066,2026-02-22,r_0500,14113.61,18.9,0
txn_2067,2026-02-23,r_0038,17350.32,4.5,0
txn_2068,2026-02-23,r_0071,3160.82,6.4,1
txn_2069,2026-02-23,r_0072,21924.83,12.9,0
txn_2070,2026-02-23,r_0081,19817.67,19.8,1
txn_2071,2026-02-23,r_0088,24020.38,7.3,1
txn_2072,2026-02-23,r_0092,30160.36,16.8,0
txn_2073,2026-02-23,r_0149,33002.79,22.7,1
txn_2074,2026-02-23,r_0152,26461.5,7.1,1
txn_2075,2026-02-23,r_0191,27672.77,22.4,1
txn_2076,2026-02-23,r_0202,13313.17,18.1,1
txn_2077,2026-02-23,r_0219,33583.0,6.8,0
txn_2078,2026-02-23,r_0242,23927.72,3.0,0
txn_2079,2026-02-23,r_0258,43400.2,19.8,0
txn_2080,2026-02-23,r_0266,44725.5,7.3,1
txn_2081,2026-02-23,r_0269,50589.17,15.0,1
txn_2082,2026-02-23,r_0277,16079.26,11.4,0
txn_2083,2026-02-23,r_0301,13272.1,19.8,0
txn_2084,2026-02-23,r_0309,11099.28,19.5,0
txn_2085,2026-02-23,r_0354,50617.27,8.6,1
txn_2086,2026-02-23,r_0356,38144.01,7.9,0
txn_2087,2026-02-23,r_0376,22654.71,13.9,0
txn_2088,2026-02-23,r_0406,14541.71,23.6,0
txn_2089,2026-02-23,r_0433,22243.15,18.6,1
txn_2090,2026-02-23,r_0449,17817.41,4.3,1
txn_2091,2026-02-23,r_0460,27055.96,3.2,0
txn_2092,2026-02-23,r_0461,19748.65,23.0,0
txn_2093,2026-02-23,r_0487,30835.55,15.1,0
txn_2094,2026-02-24,r_0007,8220.08,7.3,1
txn_2095,2026-02-24,r_0011,26953.99,10.0,0
txn_2096,2026-02-24,r_0027,18395.13,19.6,1
txn_2097,2026-02-24,r_0031,12337.8,10.2,1
txn_2098,2026-02-24,r_0039,24334.81,10.1,0
txn_2099,2026-02-24,r_0105,33709.14,21.5,1
txn_2100,2026-02-24,r_0123,14368.48,22.4,1
txn_2101,2026-02-24,r_0126,37143.38,17.0,0
txn_2102,2026-02-24,r_0166,14077.24,17.1,0
txn_2103,2026-02-24,r_0181,31970.13,9.6,0
txn_2104,2026-02-24,r_0185,19931.91,4.3,0
txn_2105,2026-02-24,r_0197,9354.84,16.5,0
txn_2106,2026-02-24,r_0206,16447.88,13.7,1
txn_2107,2026-02-24,r_0215,28586.22,20.3,0
txn_2108,2026-02-24,r_0232,22516.62,7.2,0
txn_2109,2026-02-24,r_0233,17400.71,16.5,0
txn_2110,2026-02-24,r_0290,17645.71,17.4,0
txn_2111,2026-02-24,r_0293,19898.31,10.5,0
txn_2112,2026-02-24,r_0340,13720.87,8.4,0
txn_2113,2026-02-24,r_0397,39371.69,5.1,0
txn_2114,2026-02-24,r_0416,17305.42,14.8,1
txn_2115,2026-02-24,r_0438,56535.72,9.8,1
txn_2116,2026-02-24,r_0451,23781.32,19.2,0
txn_2117,2026-02-24,r_0456,39296.76,15.0,0
txn_2118,2026-02-24,r_0462,10441.76,15.4,1
txn_2119,2026-02-24,r_0475,50077.57,20.2,0
txn_2120,2026-02-24,r_0485,16712.91,13.1,0
txn_2121,2026-02-24,r_0487,29489.4,11.8,0
txn_2122,2026-02-24,r_0490,43098.15,6.0,0
txn_2123,2026-02-24,r_0499,27895.09,24.9,1
txn_2124,2026-02-25,r_0011,22936.86,5.5,0
txn_2125,2026-02-25,r_0027,19122.89,9.2,1
txn_2126,2026-02-25,r_0039,23541.88,10.8,1
txn_2127,2026-02-25,r_0056,9913.7,4.4,0
txn_2128,2026-02-25,r_0065,34495.66,2.3,1
txn_2129,2026-02-25,r_0069,18799.99,17.1,1
txn_2130,2026-02-25,r_0070,20486.16,3.6,0
txn_2131,2026-02-25,r_0079,35490.47,16.6,0
txn_2132,2026-02-25,r_0097,15463.65,2.9,0
txn_2133,2026-02-25,r_0109,9250.2,20.9,0
txn_2134,2026-02-25,r_0117,25887.55,7.4,1
txn_2135,2026-02-25,r_0122,22756.09,3.6,0
txn_2136,2026-02-25,r_0142,5634.12,12.0,0
txn_2137,2026-02-25,r_0148,24628.66,6.0,0
txn_2138,2026-02-25,r_0158,28509.33,7.1,0
txn_2139,2026-02-25,r_0233,17590.69,12.7,0
txn_2140,2026-02-25,r_0253,13737.94,7.4,1
txn_2141,2026-02-25,r_0266,40298.6,12.3,0
txn_2142,2026-02-25,r_0271,18430.62,8.7,1
txn_2143,2026-02-25,r_0307,14172.02,8.2,0
txn_2144,2026-02-25,r_0308,21225.52,12.4,1
txn_2145,2026-02-25,r_0318,34547.41,12.3,1
txn_2146,2026-02-25,r_0329,56039.07,9.8,0
txn_2147,2026-02-25,r_0342,24124.03,2.2,1
txn_2148,2026-02-25,r_0367,12031.54,18.8,0
txn_2149,2026-02-25,r_0390,25815.35,16.4,0
txn_2150,2026-02-25,r_0412,49420.98,24.6,0
txn_2151,2026-02-25,r_0414,37216.43,15.3,1
txn_2152,2026-02-25,r_0439,35379.1,17.5,0
txn_2153,2026-02-25,r_0452,28910.62,3.9,1
txn_2154,2026-02-25,r_0453,18311.77,10.1,0
txn_2155,2026-02-25,r_0480,13893.43,11.7,1
txn_2156,2026-02-26,r_0004,23217.75,7.6,0
txn_2157,2026-02-26,r_0038,14609.04,18.6,0
txn_2158,2026-02-26,r_0044,24339.21,2.3,0
txn_2159,2026-02-26,r_0050,31382.79,11.4,0
txn_2160,2026-02-26,r_0063,87188.53,2.3,0
txn_2161,2026-02-26,r_0088,20805.43,8.2,0
txn_2162,2026-02-26,r_0089,44619.16,11.6,1
txn_2163,2026-02-26,r_0160,11634.68,21.7,0
txn_2164,2026-02-26,r_0181,32649.71,4.5,0
txn_2165,2026-02-26,r_0190,9811.87,12.2,0
txn_2166,2026-02-26,r_0205,8179.14,23.1,1
txn_2167,2026-02-26,r_0220,32688.55,5.6,0
txn_2168,2026-02-26,r_0222,11206.65,11.5,0
txn_2169,2026-02-26,r_0236,21894.82,23.1,0
txn_2170,2026-02-26,r_0243,22529.27,2.7,0
txn_2171,2026-02-26,r_0249,19030.23,21.1,0
txn_2172,2026-02-26,r_0253,14790.62,7.5,1
txn_2173,2026-02-26,r_0290,15763.76,23.5,0
txn_2174,2026-02-26,r_0336,24632.68,14.6,1
txn_2175,2026-02-26,r_0349,13775.55,10.7,0
txn_2176,2026-02-26,r_0374,6229.57,6.8,0
txn_2177,2026-02-26,r_0424,12994.68,14.3,0
txn_2178,2026-02-26,r_0455,14954.37,4.3,1
txn_2179,2026-02-26,r_0462,12132.68,22.7,0
txn_2180,2026-02-26,r_0466,15472.95,3.4,1
txn_2181,2026-02-26,r_0472,31887.71,24.9,1
txn_2182,2026-02-26,r_0500,12028.45,10.7,0
txn_2183,2026-02-27,r_0029,10667.98,8.5,0
txn_2184,2026-02-27,r_0048,37804.43,9.2,0
txn_2185,2026-02-27,r_0063,96371.27,9.1,1
txn_2186,2026-02-27,r_0078,18639.71,21.8,0
txn_2187,2026-02-27,r_0095,13962.23,8.8,0
txn_2188,2026-02-27,r_0122,25857.87,14.4,0
txn_2189,2026-02-27,r_0140,30602.0,8.2,0
txn_2190,2026-02-27,r_0187,22196.01,15.7,1
txn_2191,2026-02-27,r_0193,19079.65,7.1,1
txn_2192,2026-02-27,r_0206,13879.5,15.9,0
txn_2193,2026-02-27,r_0209,23398.13,7.8,0
txn_2194,2026-02-27,r_0210,42137.43,3.5,0
txn_2195,2026-02-27,r_0228,52640.97,5.9,0
txn_2196,2026-02-27,r_0229,37062.18,23.5,1
txn_2197,2026-02-27,r_0237,25881.88,24.5,1
txn_2198,2026-02-27,r_0264,9250.98,7.7,0
txn_2199,2026-02-27,r_0290,12637.95,12.5,1
txn_2200,2026-02-27,r_0313,20625.95,11.7,0
txn_2201,2026-02-27,r_0323,22084.46,19.5,0
txn_2202,2026-02-27,r_0342,21449.96,10.8,0
txn_2203,2026-02-27,r_0363,73935.95,9.7,0
txn_2204,2026-02-27,r_0364,21403.11,10.5,0
txn_2205,2026-02-27,r_0422,27324.24,10.4,1
txn_2206,2026-02-27,r_0431,19584.15,4.9,1
txn_2207,2026-02-27,r_0440,16938.91,12.0,0
txn_2208,2026-02-27,r_0443,35361.49,15.2,0
txn_2209,2026-02-27,r_0467,30276.77,24.6,0
txn_2210,2026-02-27,r_0470,32596.89,15.5,0
txn_2211,2026-02-27,r_0475,47980.61,23.9,1
txn_2212,2026-02-27,r_0496,42126.98,15.3,0
txn_2213,2026-02-28,r_0003,28288.58,13.4,1
txn_2214,2026-02-28,r_0029,9504.67,21.9,1
txn_2215,2026-02-28,r_0034,21906.48,24.2,1
txn_2216,2026-02-28,r_0062,26109.62,6.3,0
txn_2217,2026-02-28,r_0064,16905.95,14.0,0
txn_2218,2026-02-28,r_0107,11911.76,23.3,1
txn_2219,2026-02-28,r_0116,27584.01,12.5,1
txn_2220,2026-02-28,r_0145,17750.52,12.3,1
txn_2221,2026-02-28,r_0149,29877.7,22.4,1
txn_2222,2026-02-28,r_0153,42193.82,9.9,0
txn_2223,2026-02-28,r_0169,50566.83,13.3,1
txn_2224,2026-02-28,r_0180,14046.36,5.9,0
txn_2225,2026-02-28,r_0193,17467.8,21.5,0
txn_2226,2026-02-28,r_0195,20090.0,20.3,1
txn_2227,2026-02-28,r_0211,9517.94,13.1,0
txn_2228,2026-02-28,r_0240,13757.76,6.6,1
txn_2229,2026-02-28,r_0289,8245.3,10.7,0
txn_2230,2026-02-28,r_0318,35851.07,23.5,0
txn_2231,2026-02-28,r_0330,14052.39,15.1,0
txn_2232,2026-02-28,r_0345,26301.2,17.1,0
txn_2233,2026-02-28,r_0348,15874.66,10.3,0
txn_2234,2026-02-28,r_0353,37660.86,17.2,1
txn_2235,2026-02-28,r_0360,36422.89,19.8,0
txn_2236,2026-02-28,r_0399,25410.56,24.3,0
txn_2237,2026-02-28,r_0404,21113.07,3.7,1
txn_2238,2026-02-28,r_0419,40939.33,6.7,1
txn_2239,2026-02-28,r_0433,20746.54,24.9,0
txn_2240,2026-02-28,r_0456,34672.99,16.7,0
txn_2241,2026-02-28,r_0462,10977.65,20.2,0
txn_2242,2026-02-28,r_0468,11545.73,22.7,0
txn_2243,2026-02-28,r_0490,42896.09,8.9,0
txn_2244,2026-03-01,r_0018,14928.0,3.9,0
txn_2245,2026-03-01,r_0040,14982.93,22.2,1
txn_2246,2026-03-01,r_0063,95863.86,4.2,1
txn_2247,2026-03-01,r_0073,9930.91,24.2,1
txn_2248,2026-03-01,r_0117,19343.23,2.1,0
txn_2249,2026-03-01,r_0126,43836.62,22.1,1
txn_2250,2026-03-01,r_0152,20295.61,17.7,0
txn_2251,2026-03-01,r_0158,24006.25,15.7,1
txn_2252,2026-03-01,r_0159,40668.49,22.4,0
txn_2253,2026-03-01,r_0194,21479.24,16.2,0
txn_2254,2026-03-01,r_0200,56058.47,20.1,0
txn_2255,2026-03-01,r_0206,14113.56,23.3,0
txn_2256,2026-03-01,r_0233,20148.52,8.1,0
txn_2257,2026-03-01,r_0288,18526.82,4.9,0
txn_2258,2026-03-01,r_0294,29940.29,18.9,1
txn_2259,2026-03-01,r_0308,22086.29,19.6,0
txn_2260,2026-03-01,r_0309,8588.83,19.0,0
txn_2261,2026-03-01,r_0338,22105.75,5.0,1
txn_2262,2026-03-01,r_0339,32106.0,21.2,0
txn_2263,2026-03-01,r_0352,7596.66,10.7,0
txn_2264,2026-03-01,r_0363,79974.67,16.7,1
txn_2265,2026-03-01,r_0373,21822.86,6.4,1
txn_2266,2026-03-01,r_0379,42303.84,24.5,1
txn_2267,2026-03-01,r_0406,15160.96,5.9,0
txn_2268,2026-03-01,r_0418,23095.61,15.7,1
txn_2269,2026-03-01,r_0434,23594.09,11.9,1
txn_2270,2026-03-01,r_0442,13037.85,3.0,1
txn_2271,2026-03-02,r_0010,27461.71,6.1,0
txn_2272,2026-03-02,r_0058,22614.57,24.9,1
txn_2273,2026-03-02,r_0092,33481.56,11.7,1
txn_2274,2026-03-02,r_0097,15220.13,15.2,1
txn_2275,2026-03-02,r_0110,18921.93,20.3,0
txn_2276,2026-03-02,r_0124,6922.55,12.1,0
txn_2277,2026-03-02,r_0126,38980.42,12.6,1
txn_2278,2026-03-02,r_0158,22794.91,7.0,0
txn_2279,2026-03-02,r_0174,44389.12,9.4,0
txn_2280,2026-03-02,r_0194,15229.47,6.2,0
txn_2281,2026-03-02,r_0212,25633.88,14.8,0
txn_2282,2026-03-02,r_0233,20212.49,17.6,0
txn_2283,2026-03-02,r_0238,18606.97,10.2,1
txn_2284,2026-03-02,r_0249,18499.37,14.3,0
txn_2285,2026-03-02,r_0255,24805.46,2.4,0
txn_2286,2026-03-02,r_0270,17497.2,3.2,0
txn_2287,2026-03-02,r_0273,36759.59,22.8,0
txn_2288,2026-03-02,r_0287,28441.51,18.6,0
txn_2289,2026-03-02,r_0294,23605.12,3.8,0
txn_2290,2026-03-02,r_0308,27638.19,23.8,0
txn_2291,2026-03-02,r_0336,27035.81,8.4,1
txn_2292,2026-03-02,r_0339,28565.81,15.6,1
txn_2293,2026-03-02,r_0340,14532.51,14.6,0
txn_2294,2026-03-02,r_0360,35701.82,15.7,0
txn_2295,2026-03-02,r_0382,43538.95,10.8,0
txn_2296,2026-03-02,r_0386,7162.97,8.1,0
txn_2297,2026-03-02,r_0438,50429.4,18.2,0
txn_2298,2026-03-02,r_0454,32776.93,24.7,1
txn_2299,2026-03-02,r_0456,40945.74,11.2,1
txn_2300,2026-03-02,r_0464,14398.35,19.5,0
txn_2301,2026-03-03,r_0011,26346.45,15.9,1
txn_2302,2026-03-03,r_0057,26174.19,24.8,0
txn_2303,2026-03-03,r_0087,26327.85,10.5,1
txn_2304,2026-03-03,r_0089,41432.63,12.1,1
txn_2305,2026-03-03,r_0096,11471.92,12.3,1
txn_2306,2026-03-03,r_0097,17744.46,2.3,0
txn_2307,2026-03-03,r_0103,10002.54,14.1,0
txn_2308,2026-03-03,r_0125,19577.77,15.7,1
txn_2309,2026-03-03,r_0143,23798.94,4.3,1
txn_2310,2026-03-03,r_0172,13644.74,13.3,0
txn_2311,2026-03-03,r_0178,17270.57,2.3,1
txn_2312,2026-03-03,r_0197,9913.82,12.5,1
txn_2313,2026-03-03,r_0204,13263.75,3.8,0
txn_2314,2026-03-03,r_0237,26540.95,9.9,0
txn_2315,2026-03-03,r_0247,16029.06,16.5,0
txn_2316,2026-03-03,r_0274,9171.19,20.1,1
txn_2317,2026-03-03,r_0283,13194.01,20.1,0
txn_2318,2026-03-03,r_0299,15695.41,10.2,1
txn_2319,2026-03-03,r_0379,39869.98,17.4,0
txn_2320,2026-03-03,r_0420,35561.64,7.5,1
txn_2321,2026-03-03,r_0423,30705.16,18.0,1
txn_2322,2026-03-03,r_0433,19789.16,17.2,0
txn_2323,2026-03-03,r_0440,17908.09,3.8,0
txn_2324,2026-03-03,r_0449,17077.18,4.2,1
txn_2325,2026-03-03,r_0455,16540.41,21.1,1
txn_2326,2026-03-03,r_0476,19577.25,21.1,0
txn_2327,2026-03-04,r_0007,9351.86,19.5,0
txn_2328,2026-03-04,r_0008,17818.96,5.6,1
txn_2329,2026-03-04,r_0019,29522.41,13.2,0
txn_2330,2026-03-04,r_0053,12923.72,8.1,1
txn_2331,2026-03-04,r_0063,68365.05,17.1,0
txn_2332,2026-03-04,r_0070,20746.34,3.0,0
txn_2333,2026-03-04,r_0141,22797.37,21.2,1
txn_2334,2026-03-04,r_0145,16887.48,3.3,0
txn_2335,2026-03-04,r_0164,22864.05,14.6,1
txn_2336,2026-03-04,r_0203,47061.99,23.3,1
txn_2337,2026-03-04,r_0225,10805.53,14.9,1
txn_2338,2026-03-04,r_0237,28713.99,4.0,0
txn_2339,2026-03-04,r_0238,20362.11,2.9,1
txn_2340,2026-03-04,r_0242,23742.94,4.6,0
txn_2341,2026-03-04,r_0257,14473.43,3.4,0
txn_2342,2026-03-04,r_0258,56668.12,17.8,0
txn_2343,2026-03-04,r_0273,28992.92,4.7,0
txn_2344,2026-03-04,r_0287,20798.63,24.8,0
txn_2345,2026-03-04,r_0294,28592.01,23.9,0
txn_2346,2026-03-04,r_0309,10644.71,14.5,0
txn_2347,2026-03-04,r_0311,25538.86,19.7,1
txn_2348,2026-03-04,r_0378,66204.45,19.5,1
txn_2349,2026-03-04,r_0422,32234.08,21.3,0
txn_2350,2026-03-04,r_0438,60268.72,16.3,0
txn_2351,2026-03-04,r_0443,37581.45,7.4,1
txn_2352,2026-03-04,r_0451,19396.99,19.1,0
txn_2353,2026-03-04,r_0452,25898.63,3.6,0
txn_2354,2026-03-05,r_0022,24383.17,19.4,1
txn_2355,2026-03-05,r_0029,13011.24,12.9,1
txn_2356,2026-03-05,r_0035,12733.54,10.4,0
txn_2357,2026-03-05,r_0037,14494.1,11.1,1
txn_2358,2026-03-05,r_0055,16443.02,3.6,0
txn_2359,2026-03-05,r_0064,12521.11,13.2,1
txn_2360,2026-03-05,r_0069,16351.62,21.9,0
txn_2361,2026-03-05,r_0110,14999.14,8.0,1
txn_2362,2026-03-05,r_0162,11733.98,14.6,1
txn_2363,2026-03-05,r_0169,69265.55,24.5,1
txn_2364,2026-03-05,r_0171,18344.26,9.5,0
txn_2365,2026-03-05,r_0191,29900.82,6.8,0
txn_2366,2026-03-05,r_0192,42804.35,22.3,1
txn_2367,2026-03-05,r_0218,41950.02,6.6,1
txn_2368,2026-03-05,r_0227,28756.18,3.4,0
txn_2369,2026-03-05,r_0233,20705.98,23.9,0
txn_2370,2026-03-05,r_0249,19789.78,4.0,0
txn_2371,2026-03-05,r_0343,10878.72,7.5,1
txn_2372,2026-03-05,r_0356,41969.36,15.5,0
txn_2373,2026-03-05,r_0392,22177.66,12.1,0
txn_2374,2026-03-05,r_0429,26804.57,16.5,1
txn_2375,2026-03-05,r_0431,23470.51,11.2,0
txn_2376,2026-03-05,r_0436,28530.07,13.7,1
txn_2377,2026-03-05,r_0486,16378.92,11.6,0
txn_2378,2026-03-06,r_0017,9817.87,10.6,1
txn_2379,2026-03-06,r_0018,11931.61,13.8,0
txn_2380,2026-03-06,r_0057,19067.43,19.4,1
txn_2381,2026-03-06,r_0066,29723.66,16.5,1
txn_2382,2026-03-06,r_0087,31768.19,13.5,1
txn_2383,2026-03-06,r_0090,18756.74,24.8,0
txn_2384,2026-03-06,r_0095,13370.6,23.9,0
txn_2385,2026-03-06,r_0161,20075.91,21.3,1
txn_2386,2026-03-06,r_0190,13147.88,19.4,1
txn_2387,2026-03-06,r_0197,10511.37,2.1,0
txn_2388,2026-03-06,r_0200,46709.74,17.0,0
txn_2389,2026-03-06,r_0209,19723.37,8.4,0
txn_2390,2026-03-06,r_0226,20467.63,11.7,0
txn_2391,2026-03-06,r_0227,24220.56,13.1,0
txn_2392,2026-03-06,r_0245,19241.39,4.3,0
txn_2393,2026-03-06,r_0258,43074.05,14.4,1
txn_2394,2026-03-06,r_0271,13312.51,8.4,0
txn_2395,2026-03-06,r_0288,17899.81,2.8,0
txn_2396,2026-03-06,r_0291,19513.84,20.3,0
txn_2397,2026-03-06,r_0321,6861.82,5.4,0
txn_2398,2026-03-06,r_0339,31021.07,11.2,0
txn_2399,2026-03-06,r_0345,33743.07,20.2,0
txn_2400,2026-03-06,r_0373,23778.93,8.3,0
txn_2401,2026-03-06,r_0375,21660.92,10.7,0
txn_2402,2026-03-06,r_0422,34074.32,5.3,1
txn_2403,2026-03-06,r_0429,33199.69,11.6,1
txn_2404,2026-03-06,r_0434,33173.77,11.9,0
txn_2405,2026-03-06,r_0462,11783.94,5.6,1
txn_2406,2026-03-06,r_0466,11036.44,21.3,0
txn_2407,2026-03-06,r_0478,22166.11,23.3,0
txn_2408,2026-03-06,r_0491,13923.92,4.3,1
txn_2409,2026-03-06,r_0492,24381.56,2.4,0
txn_2410,2026-03-07,r_0004,19037.28,22.5,1
txn_2411,2026-03-07,r_0006,15739.12,7.4,0
txn_2412,2026-03-07,r_0009,19888.61,14.7,1
txn_2413,2026-03-07,r_0011,23121.83,7.7,0
txn_2414,2026-03-07,r_0022,24655.12,17.4,0
txn_2415,2026-03-07,r_0029,10148.65,12.5,1
txn_2416,2026-03-07,r_0041,9402.13,14.8,1
txn_2417,2026-03-07,r_0048,42028.12,13.0,0
txn_2418,2026-03-07,r_0082,13912.05,10.9,1
txn_2419,2026-03-07,r_0112,43479.27,9.5,1
txn_2420,2026-03-07,r_0127,34180.84,24.0,0
txn_2421,2026-03-07,r_0137,13490.2,6.6,1
txn_2422,2026-03-07,r_0167,27800.54,6.9,0
txn_2423,2026-03-07,r_0189,35040.9,6.5,0
txn_2424,2026-03-07,r_0191,22881.01,14.8,0
txn_2425,2026-03-07,r_0208,8759.27,7.7,0
txn_2426,2026-03-07,r_0220,39496.15,3.7,0
txn_2427,2026-03-07,r_0226,16544.15,17.6,1
txn_2428,2026-03-07,r_0240,16744.98,4.8,0
txn_2429,2026-03-07,r_0248,23410.22,19.1,1
txn_2430,2026-03-07,r_0274,9664.62,12.6,1
txn_2431,2026-03-07,r_0278,38664.66,9.1,0
txn_2432,2026-03-07,r_0311,23230.48,13.9,0
txn_2433,2026-03-07,r_0349,14909.71,2.5,0
txn_2434,2026-03-07,r_0364,22571.83,10.9,0
txn_2435,2026-03-07,r_0388,21443.18,21.8,0
txn_2436,2026-03-07,r_0390,30441.61,19.6,1
txn_2437,2026-03-07,r_0435,43963.5,13.0,1
txn_2438,2026-03-07,r_0441,14334.2,23.6,0
